Id,Tags,dataset,estimator,embedding_dim,batch_size,learning_rate,model_seed,n_epochs,prec_train,prec_valid,prec_test,mrr_train,mrr_valid,mrr_test,recall_train,recall_valid,recall_test
LDAEXP-60,"[""success""]",movielens-1m,SNMFEst,8.0,64.0,0.001,4203564202.0,76.0,0.465298013245033,0.0527517253583436,0.0520277481323372,0.0333867876694331,0.0531665253716805,0.05363937427697,0.0670890883620067,0.1106780316131602,0.1085423075421869
LDAEXP-134,"[""success""]",movielens-1m,SNMFEst,8.0,64.0,0.001,3128845410.0,71.0,0.4643377483443708,0.0507697752610157,0.0511205976520811,0.0330626621761516,0.0529366264018967,0.0522081374238621,0.0664105412397633,0.1063356441719979,0.1060087015106368
LDAEXP-52,"[""success""]",movielens-1m,SNMFEst,8.0,128.0,0.001,2764130162.0,85.0,0.452682119205298,0.0516191824455848,0.0508893632159373,0.0316758676957693,0.0497271138962089,0.048818826212554,0.0651033320536067,0.1084352312945104,0.1055748829871705
LDAEXP-12,"[""success""]",movielens-1m,SNMFEst,8.0,128.0,0.001,3128845410.0,79.0,0.4581622516556292,0.049991152008494,0.0506937033084311,0.0327523982714623,0.0519025335029206,0.0519257623369618,0.0652803313989387,0.1040943603928291,0.1062199366164576
LDAEXP-204,"[""lda-cmp"",""success""]",movielens-100k,MFEst,32.0,128.0,0.001,3128845410.0,89.0,0.5004918032786886,0.0431654676258992,0.0499089253187613,0.0391632206580037,0.0548412758033392,0.0484620695829081,0.081072200042267,0.1065471399104492,0.1164549514599845
LDAEXP-74,"[""success""]",goodbooks,MFEst,8.0,128.0,0.001,4203564202.0,44.0,0.4674378556454028,0.0497433187377321,0.0498348713884013,0.0244233470968862,0.0448541503881556,0.0446827170847306,0.0484134066339896,0.0899705509075374,0.0901152163847187
LDAEXP-138,"[""success""]",goodbooks,MFEst,8.0,64.0,0.001,4203564202.0,41.0,0.4658992213237495,0.0493130001509889,0.0497159787880503,0.0243831425732199,0.044399128972932,0.0446263975081048,0.0482373410560574,0.0887820858953376,0.0900145699813793
LDAEXP-50,"[""success""]",goodbooks,MFEst,8.0,128.0,0.001,3128845410.0,41.0,0.465272162324049,0.0494413407821229,0.0494763064032157,0.0244106179931289,0.0445737744692082,0.0443801380060701,0.0482447224468807,0.0893389293806234,0.0897631667101075
LDAEXP-15,"[""success""]",goodbooks,MFEst,8.0,64.0,0.001,3128845410.0,39.0,0.4633329589697514,0.0492809149932054,0.0488516484553397,0.0243234813775207,0.0440056723393338,0.0437048264958278,0.0480185929165233,0.0889090720286292,0.0884948587066752
LDAEXP-22,"[""lda-cmp"",""success""]",movielens-100k,LDA4RecEst,4.0,128.0,0.001,3128845410.0,,0.4263934426229508,0.0458633093525179,0.048816029143898,0.0348295623086301,0.0563067352987682,0.0662360776523872,0.076604404329722,0.133677980193268,0.1307280585178197
LDAEXP-9,"[""success""]",movielens-1m,MFEst,4.0,64.0,0.001,2764130162.0,54.0,0.4453807947019867,0.0492479207219961,0.0487015297047314,0.0313692160257262,0.0500002020109647,0.0504952560765377,0.0634206623799445,0.1032916066838732,0.1030898502800338
LDAEXP-132,"[""success""]",movielens-1m,MFEst,4.0,128.0,0.001,2764130162.0,54.0,0.4448013245033112,0.0486816492656167,0.0485948061188189,0.031332755477078,0.0493859881177261,0.0502110414630261,0.0634044666959264,0.1018513727948289,0.102960426454835
LDAEXP-104,"[""success""]",movielens-1m,MFEst,4.0,128.0,0.001,4203564202.0,61.0,0.441523178807947,0.0478499380640594,0.0484702952685876,0.0310485402695409,0.0488185223696438,0.0482408206484145,0.0618922428693356,0.0978675735017662,0.1004925796289239
LDAEXP-65,"[""success""]",goodbooks,MFEst,8.0,128.0,0.001,2764130162.0,44.0,0.4616445792153339,0.0482730635663596,0.0482647341901149,0.0241383592391746,0.0432808755254783,0.0436330881901195,0.0478634341264468,0.0871460166953923,0.0872168021063847
LDAEXP-71,"[""success""]",goodbooks,MFEst,8.0,64.0,0.001,2764130162.0,42.0,0.4588986223420185,0.0476728823795862,0.0478891845477363,0.0240608109579515,0.0431313637786932,0.0432877386256013,0.0475932368718083,0.0862531295497324,0.0863968019399301
LDAEXP-139,"[""success""]",movielens-1m,MFEst,4.0,64.0,0.001,4203564202.0,46.0,0.4411920529801325,0.0478499380640594,0.0476165065812878,0.0309476209783203,0.0493571414133909,0.0475427350013306,0.0620226068472406,0.0973758836788024,0.0960186205335733
LDAEXP-137,"[""success""]",goodbooks,SNMFEst,8.0,128.0,0.001,4203564202.0,70.0,0.4515760706798443,0.047157632492828,0.0474324859876578,0.0234386700587461,0.0419177614782919,0.0424346414490152,0.0461302562129263,0.0840764663374957,0.0850954854560369
LDAEXP-89,"[""success""]",goodbooks,SNMFEst,8.0,64.0,0.001,4203564202.0,64.0,0.4528676250374364,0.0472369017061754,0.047185264866293,0.0235802780019574,0.0418952556330513,0.0423979937092639,0.0464664384427964,0.084388697272262,0.0853259872332971
LDAEXP-24,"[""lda-cmp"",""success""]",movielens-100k,LDA4RecEst,16.0,128.0,0.001,3128845410.0,,0.4644262295081967,0.0442446043165467,0.0469945355191256,0.0381735406824486,0.0501527103722784,0.0584070780712691,0.0825965751347186,0.1061342035262898,0.1257831409794308
LDAEXP-95,"[""success""]",goodbooks,SNMFEst,8.0,128.0,0.001,3128845410.0,69.0,0.4467037286612759,0.0469179374905631,0.0467191303855517,0.0234523170873259,0.0417780604745313,0.0418537290743085,0.0459263738778568,0.0843629870130239,0.0844924413788259
LDAEXP-90,"[""success""]",goodbooks,SNMFEst,8.0,64.0,0.001,3128845410.0,57.0,0.4465876759508835,0.0464479842971463,0.0466360942837192,0.0234570546780666,0.0414709582862482,0.0418007031436318,0.0458412607826907,0.0832042304704973,0.0839106461373732
LDAEXP-43,"[""success""]",goodbooks,SNMFEst,8.0,64.0,0.001,2764130162.0,64.0,0.4468478586403115,0.0463120942171221,0.0463435807431731,0.0234022624491757,0.041667108394103,0.0420792934148926,0.0460247396360017,0.0831822839879239,0.0838739523462372
LDAEXP-32,"[""success""]",movielens-1m,SNMFEst,4.0,64.0,0.001,2764130162.0,67.0,0.4253145695364239,0.0460272518138382,0.0462113127001067,0.0302878975531828,0.0461909991569432,0.0466421239404647,0.0604990247869177,0.0963572035636324,0.0972185576841599
LDAEXP-48,"[""success""]",goodbooks,SNMFEst,8.0,128.0,0.001,2764130162.0,64.0,0.4435122791254866,0.0460874981126377,0.0461435392251221,0.0232450419134959,0.041319974112323,0.0416143596033638,0.0455940997190477,0.0824442621322756,0.0833264438717644
LDAEXP-20,"[""lda-cmp"",""success""]",movielens-100k,LDA4RecEst,8.0,128.0,0.001,3128845410.0,,0.4191803278688524,0.0464028776978417,0.0459016393442623,0.034740040676912,0.0433423220231663,0.0535244014676683,0.0729680260606364,0.115465187789828,0.1196824683055629
LDAEXP-157,"[""success""]",movielens-1m,SNMFEst,4.0,128.0,0.001,2764130162.0,73.0,0.4240562913907285,0.044947796850115,0.0458733546780505,0.0300758719621048,0.0456177959219612,0.0462637687607072,0.0602306454812461,0.0941542106458258,0.0966922889214984
LDAEXP-31,"[""lda-cmp"",""success""]",movielens-100k,MFEst,16.0,128.0,0.001,3128845410.0,96.0,0.4365573770491803,0.0424460431654676,0.0451730418943533,0.0350868386233038,0.0567577063028404,0.0468666942463009,0.0726970880298811,0.115023488202445,0.1117192247297222
LDAEXP-203,"[""lda-cmp"",""success""]",movielens-100k,LDA4RecEst,32.0,128.0,0.001,3128845410.0,,0.4931147540983607,0.0435251798561151,0.0449908925318761,0.0390905322611754,0.051754418352579,0.0587378203724967,0.084568283888911,0.1131902145616174,0.1152919870636292
LDAEXP-40,"[""success""]",goodbooks,MFEst,4.0,128.0,0.001,2764130162.0,42.0,0.4343778077268643,0.0439679903367054,0.0440449904697201,0.0223937917891547,0.0386841100083337,0.0389006113663658,0.0444206331814998,0.0785589363652746,0.079124136654606
LDAEXP-124,"[""success""]",movielens-1m,SNMFEst,4.0,64.0,0.001,4203564202.0,76.0,0.4152980132450331,0.0437975579543443,0.0440234791889007,0.0296254537639979,0.0433182150654131,0.0450656034990859,0.0585261371866922,0.0896412014367451,0.0911920111904375
LDAEXP-69,"[""success""]",movielens-1m,MFEst,4.0,64.0,0.001,3128845410.0,57.0,0.4213576158940397,0.0444877012918067,0.044005691924582,0.0295157326255098,0.0436124027654732,0.0463959389643711,0.0595474031365406,0.0898995424866417,0.0909708133395235
LDAEXP-108,"[""success""]",movielens-1m,SNMFEst,4.0,128.0,0.001,4203564202.0,91.0,0.4128476821192053,0.0438683418863918,0.0438811810743507,0.0293938217190189,0.0436453919869776,0.0442912100442459,0.0580204551824196,0.0907609593244358,0.090443238068948
LDAEXP-86,"[""success""]",movielens-1m,MFEst,4.0,128.0,0.001,3128845410.0,56.0,0.4221688741721853,0.0443638294107237,0.0436855211668445,0.029738665753818,0.0436965195928732,0.04695323879636,0.0594731733043576,0.0896933731865068,0.0926686741723492
LDAEXP-51,"[""success""]",goodbooks,MFEst,4.0,128.0,0.001,3128845410.0,45.0,0.430256064690027,0.0430280839498716,0.0432108550831304,0.0220653816482213,0.0382318025463614,0.0385297362147099,0.0438621312372743,0.076643928269072,0.0772087867859073
LDAEXP-82,"[""success""]",goodbooks,MFEst,4.0,64.0,0.001,2764130162.0,38.0,0.4286126085654387,0.0431149026121093,0.0430183623016097,0.0221230697003047,0.0377840891385392,0.0380217504843195,0.043822614046435,0.0769438432065773,0.0773966994587919
LDAEXP-26,"[""lda-cmp"",""success""]",movielens-100k,MFEst,8.0,128.0,0.001,3128845410.0,72.0,0.3878688524590164,0.0404676258992805,0.0429872495446266,0.031929698533933,0.0549785021972215,0.0473775120792069,0.0675002404000797,0.1134024530977556,0.1107229045573883
LDAEXP-63,"[""success""]",goodbooks,MFEst,4.0,64.0,0.001,3128845410.0,45.0,0.4215333932315064,0.0417937490563188,0.0421559191530317,0.0216873427496427,0.0374194639786069,0.0375376410457777,0.0431271818499343,0.0746399856575875,0.0755809159593486
LDAEXP-29,"[""lda-cmp"",""success""]",movielens-100k,MFEst,4.0,128.0,0.001,3128845410.0,86.0,0.370983606557377,0.0401079136690647,0.0415300546448087,0.0301707875670412,0.0543827816379637,0.0493039306207627,0.0630296488615831,0.1077236213027579,0.0999960438053621
LDAEXP-147,"[""success""]",goodbooks,MFEst,4.0,128.0,0.001,4203564202.0,45.0,0.4103455375861036,0.0408066586139211,0.0410387061465587,0.02106028552888,0.0357332958183802,0.0359501791958612,0.0413766088972677,0.0717636210221652,0.0724902809069497
LDAEXP-114,"[""success""]",movielens-1m,SNMFEst,4.0,128.0,0.001,3128845410.0,76.0,0.3969039735099338,0.0404530171651035,0.0410352187833511,0.0282702618715666,0.0414202883405119,0.0413217776399491,0.0551850371994558,0.0825627072461313,0.0839269920439939
LDAEXP-194,"[""lda-cmp"",""success""]",movielens-100k,LDA4RecEst,2.0,128.0,0.001,3128845410.0,,0.3859016393442623,0.0410071942446043,0.040983606557377,0.0310153729172727,0.0476129733747322,0.0528979992950205,0.0667399661535992,0.1081317488466769,0.1050454728805318
LDAEXP-13,"[""success""]",goodbooks,SNMFEst,4.0,64.0,0.001,2764130162.0,64.0,0.4084830787660976,0.0410482409784085,0.0409122648096774,0.0209122145080269,0.0359608160387817,0.0357513870949814,0.0410667969079961,0.0725197589358162,0.0725838406713985
LDAEXP-154,"[""success""]",goodbooks,SNMFEst,4.0,128.0,0.001,2764130162.0,71.0,0.4088143905360886,0.0407481503850219,0.0408254543395799,0.0208955703752795,0.0360278036238495,0.0358924177185613,0.0411778703816729,0.0719885961043946,0.0725918770272256
LDAEXP-103,"[""success""]",movielens-1m,SNMFEst,4.0,64.0,0.001,3128845410.0,58.0,0.3983609271523178,0.0401344894708901,0.0406616862326574,0.0282785139692444,0.0409177816777553,0.0419185634350558,0.0554483553032336,0.0818607748336479,0.0835152625743107
LDAEXP-4,"[""success""]",goodbooks,SNMFEst,4.0,128.0,0.001,3128845410.0,73.0,0.4076912997903564,0.0401139966782424,0.0402272169695597,0.0208059833833913,0.0360475556522852,0.036186106192429,0.0410278397819775,0.0707140551013784,0.0713979478915066
LDAEXP-11,"[""success""]",goodbooks,MFEst,4.0,64.0,0.001,4203564202.0,41.0,0.4029967804731956,0.0397346368715083,0.040119647474004,0.0208094777250731,0.035215679837848,0.0352270922401725,0.0406456014236997,0.0701657586131173,0.0712090915314639
LDAEXP-97,"[""success""]",goodbooks,SNMFEst,4.0,64.0,0.001,3128845410.0,70.0,0.4053721174004193,0.0400686999849011,0.0400460472928343,0.0206666659151102,0.0357036305188777,0.0358406741215518,0.040799975838731,0.0705320359839953,0.0710667588778441
LDAEXP-257,"[""success""]",goodbooks,NMFEst,64.0,128.0,0.001,4203564202.0,99.0,0.3192853399221323,0.0391533293069605,0.0392723017984864,0.0207873678259265,0.033801093191282,0.0341714766966238,0.0325024214644826,0.0699095823566945,0.0704918859542538
LDAEXP-234,"[""success""]",goodbooks,NMFEst,64.0,128.0,0.001,2764130162.0,99.0,0.3134490116801437,0.0384021591423826,0.0388250391590707,0.0206951091643898,0.033518725576472,0.0339644024077248,0.0317937285711241,0.0685606228188589,0.0697242265303502
LDAEXP-148,"[""success""]",goodbooks,SNMFEst,4.0,64.0,0.001,4203564202.0,66.0,0.3875617699910153,0.0386645024913181,0.0386023514314291,0.020019263279879,0.0346461569453135,0.0347680146130398,0.0390160251768857,0.0681770135881005,0.0684984219849304
LDAEXP-64,"[""success""]",goodbooks,SNMFEst,4.0,128.0,0.001,4203564202.0,74.0,0.3894448188080264,0.0385474860335195,0.038530638434392,0.0200125480002759,0.0345095232161433,0.0346158650420184,0.0392679058678884,0.0678432458660646,0.0683262566098207
LDAEXP-238,"[""success""]",goodbooks,NMFEst,64.0,128.0,0.001,3128845410.0,96.0,0.3015217879604672,0.0363543711309074,0.0365868387778595,0.0205638552626366,0.0333888705182605,0.0337013839208306,0.0305427805707779,0.0647318562215456,0.0652661652548859
LDAEXP-182,"[""success""]",goodbooks,NMFEst,48.0,128.0,0.001,4203564202.0,99.0,0.3056060946391135,0.0334553827570587,0.0335484723244446,0.0198431500840019,0.0318887691826938,0.0321899950727903,0.0308993340382018,0.0595081852681261,0.0600648387182687
LDAEXP-45,"[""success""]",movielens-1m,NMFEst,16.0,64.0,0.001,4203564202.0,23.0,0.3397350993377483,0.0322243850645903,0.033422269654927,0.0235583878880139,0.0324435499699802,0.0333769617727679,0.0455774159813226,0.0650246254904708,0.0664011136336727
LDAEXP-56,"[""success""]",movielens-1m,NMFEst,8.0,128.0,0.001,4203564202.0,23.0,0.3397516556291391,0.0321005131835073,0.0334044823906083,0.023533824364073,0.0326305756379605,0.0330753224853588,0.0455777722823191,0.0651245580005962,0.0665162615135108
LDAEXP-59,"[""success""]",movielens-1m,NMFEst,4.0,128.0,0.001,4203564202.0,23.0,0.3394536423841059,0.031888161387365,0.0333866951262895,0.0232831196111583,0.0320901554639625,0.0329470697289479,0.045584176038776,0.0641034519280677,0.066311555945945
LDAEXP-130,"[""success""]",movielens-1m,NMFEst,16.0,128.0,0.001,4203564202.0,24.0,0.339635761589404,0.0322420810476021,0.033351120597652,0.0236013827142144,0.0324209437459039,0.0333506917353889,0.0455569867083523,0.0652508326579273,0.066190864477319
LDAEXP-34,"[""success""]",movielens-1m,NMFEst,8.0,64.0,0.001,4203564202.0,23.0,0.3390397350993377,0.032135905149531,0.0333333333333333,0.0233098201911429,0.0323281433973351,0.0327025996049687,0.0454750696502651,0.0641045978981729,0.0665989311991844
LDAEXP-21,"[""success""]",movielens-1m,NMFEst,4.0,64.0,0.001,2764130162.0,19.0,0.337317880794702,0.0323128649796496,0.033279971540377,0.0222860516377749,0.0304322936257543,0.0310573046601058,0.0449330781791142,0.0647200776705445,0.0672063160614123
LDAEXP-8,"[""success""]",movielens-1m,NMFEst,16.0,128.0,0.001,2764130162.0,22.0,0.3385761589403973,0.0321536011325429,0.0332443970117395,0.0237133095540671,0.0329141964144786,0.0334608361858127,0.0452737632749871,0.0640662367135544,0.0664743903411543
LDAEXP-111,"[""success""]",movielens-1m,NMFEst,32.0,64.0,0.001,2764130162.0,21.0,0.3365894039735099,0.0322243850645903,0.0332266097474208,0.0236582445103098,0.0326446020406146,0.0331368047317711,0.0453027256102962,0.0641322015059875,0.0667593983028055
LDAEXP-115,"[""success""]",movielens-1m,NMFEst,16.0,64.0,0.001,2764130162.0,21.0,0.3385761589403973,0.0320828172004954,0.0332088224831021,0.023704488278116,0.0329127531024938,0.0333596279779227,0.0452737632749871,0.0637101088106362,0.0660206885659634
LDAEXP-57,"[""success""]",movielens-1m,NMFEst,8.0,128.0,0.001,2764130162.0,22.0,0.3395033112582782,0.0322243850645903,0.0331910352187833,0.0236927682390448,0.0329254667359239,0.0334446571423285,0.045466918799991,0.0648386241896226,0.0661038708522031
LDAEXP-6,"[""success""]",movielens-1m,NMFEst,16.0,128.0,0.001,3128845410.0,22.0,0.3393543046357615,0.0322243850645903,0.0331910352187833,0.023619014876712,0.0323714464607859,0.033229532142752,0.0456397655673654,0.0652353037404342,0.0662886254726567
LDAEXP-116,"[""success""]",movielens-1m,NMFEst,32.0,128.0,0.001,2764130162.0,22.0,0.3365894039735099,0.0322951689966377,0.0331554606901458,0.0236620584099449,0.0327843546951371,0.0332227296694786,0.0453027256102962,0.0641087405324864,0.0670191493955499
LDAEXP-195,"[""lda-cmp"",""success""]",movielens-100k,MFEst,2.0,128.0,0.001,3128845410.0,86.0,0.3331147540983606,0.029136690647482,0.0331511839708561,0.0264191267257269,0.0417267148015307,0.0410709825989203,0.0549492461332562,0.0774308874578658,0.0750983751918465
LDAEXP-145,"[""success""]",movielens-1m,NMFEst,16.0,64.0,0.001,3128845410.0,20.0,0.3393543046357615,0.0322243850645903,0.0331376734258271,0.0236234390737975,0.0324141344844623,0.0331395927464269,0.0456397655673654,0.0650662185407193,0.0661999389111847
LDAEXP-196,"[""success""]",movielens-1m,NMFEst,48.0,128.0,0.001,2764130162.0,21.0,0.3330629139072847,0.032383648911697,0.0330843116328708,0.0234846023765467,0.0319327511665934,0.03246424698442,0.0450350834039028,0.0646034858675241,0.0666598570479814
LDAEXP-199,"[""success""]",movielens-1m,PopEst,,,,2764130162.0,,0.339635761589404,0.0321536011325429,0.0330843116328708,0.0237056066600163,0.0328579928484964,0.0334881845365189,0.0455569867083523,0.06453161562965,0.0659075455758351
LDAEXP-163,"[""success""]",movielens-1m,PopEst,,,,3128845410.0,,0.339635761589404,0.0321536011325429,0.0330843116328708,0.0237056066600163,0.0328579928484964,0.0334881845365189,0.0455569867083523,0.06453161562965,0.0659075455758351
LDAEXP-158,"[""success""]",movielens-1m,PopEst,,,,4203564202.0,,0.339635761589404,0.0321536011325429,0.0330843116328708,0.0237056066600163,0.0328579928484964,0.0334881845365189,0.0455569867083523,0.06453161562965,0.0659075455758351
LDAEXP-140,"[""success""]",movielens-1m,PopEst,,,,2764130162.0,,0.339635761589404,0.0321536011325429,0.0330843116328708,0.0237056066600163,0.0328579928484964,0.0334881845365189,0.0455569867083523,0.06453161562965,0.0659075455758351
LDAEXP-44,"[""success""]",movielens-1m,NMFEst,4.0,128.0,0.001,3128845410.0,22.0,0.3392880794701987,0.031764289506282,0.0330843116328708,0.0232267216289779,0.032002930427082,0.0325487548296382,0.0456091991850112,0.0637103807878878,0.0663111711037374
LDAEXP-27,"[""success""]",movielens-1m,PopEst,,,,3128845410.0,,0.339635761589404,0.0321536011325429,0.0330843116328708,0.0237056066600163,0.0328579928484964,0.0334881845365189,0.0455569867083523,0.06453161562965,0.0659075455758351
LDAEXP-1,"[""success""]",movielens-1m,PopEst,,,,4203564202.0,,0.339635761589404,0.0321536011325429,0.0330843116328708,0.0237056066600163,0.0328579928484964,0.0334881845365189,0.0455569867083523,0.06453161562965,0.0659075455758351
LDAEXP-49,"[""success""]",movielens-1m,NMFEst,8.0,128.0,0.001,3128845410.0,22.0,0.3390728476821192,0.0321712971155547,0.0330665243685521,0.0235538452886284,0.0326371051893676,0.0334604236886054,0.0455987377191338,0.064768235318579,0.0661986002759079
LDAEXP-123,"[""success""]",movielens-1m,NMFEst,8.0,64.0,0.001,3128845410.0,19.0,0.3387913907284768,0.0321005131835073,0.0330665243685521,0.0234782943585293,0.032485501109114,0.033096996787023,0.0454893264828448,0.0649069884759285,0.0656687931625896
LDAEXP-88,"[""success""]",movielens-1m,NMFEst,4.0,64.0,0.001,3128845410.0,19.0,0.3338245033112583,0.0324898248097681,0.0330309498399146,0.0221792996876025,0.0305276976555899,0.0309642121295225,0.0450602648849633,0.0656866653967635,0.0662808767389208
LDAEXP-23,"[""success""]",movielens-1m,NMFEst,4.0,128.0,0.001,2764130162.0,22.0,0.3401490066225165,0.0323128649796496,0.0330309498399146,0.0233435618341876,0.0322387751366384,0.0329272193035147,0.0457298551932577,0.0647746387751512,0.0660472616114799
LDAEXP-5,"[""success""]",movielens-1m,NMFEst,4.0,64.0,0.001,4203564202.0,20.0,0.3384933774834437,0.0319235533533887,0.0330131625755958,0.0208824603435806,0.0294803757389204,0.030094495881842,0.0455448086365363,0.0634666112896903,0.0665452503866427
LDAEXP-7,"[""success""]",movielens-1m,NMFEst,8.0,64.0,0.001,2764130162.0,21.0,0.3391390728476821,0.0321005131835073,0.0329953753112771,0.0235897270958824,0.0326787299499663,0.033155193600041,0.045454461770245,0.0643687764898468,0.0650730572746979
LDAEXP-255,"[""success""]",movielens-1m,NMFEst,64.0,64.0,0.001,4203564202.0,23.0,0.3354470198675497,0.0317819854892939,0.0329775880469583,0.0235440218480849,0.0321681355546642,0.0329249316947384,0.045094059119144,0.0633117332980175,0.0675690030686379
LDAEXP-237,"[""success""]",movielens-1m,NMFEst,64.0,128.0,0.001,2764130162.0,21.0,0.3344701986754967,0.0324898248097681,0.0329775880469583,0.0234592438938176,0.0319042988549962,0.0324524784759172,0.0451400188765573,0.0646211470138767,0.0669239905607247
LDAEXP-252,"[""success""]",movielens-1m,NMFEst,64.0,128.0,0.001,4203564202.0,23.0,0.3354470198675497,0.0318527694213413,0.0329420135183208,0.0224620009724381,0.0305709545783878,0.0320627589019711,0.045094059119144,0.0637054478042785,0.067445239771182
LDAEXP-185,"[""success""]",movielens-1m,NMFEst,48.0,128.0,0.001,4203564202.0,23.0,0.3383940397350993,0.031888161387365,0.0328352899324084,0.0235875792509398,0.0322824253940889,0.0330148583257305,0.0456908081934824,0.0641134812462882,0.0666449348679045
LDAEXP-174,"[""success""]",movielens-1m,NMFEst,48.0,64.0,0.001,4203564202.0,23.0,0.3383940397350993,0.0317996814723057,0.0327997154037709,0.0235860254376769,0.0322910345757897,0.0329610069799372,0.0456908081934824,0.0639040610301279,0.0667401811710355
LDAEXP-159,"[""success""]",movielens-1m,NMFEst,48.0,64.0,0.001,2764130162.0,17.0,0.3274172185430463,0.0317996814723057,0.0327819281394521,0.0236084863317203,0.0322981942277488,0.0329961954366537,0.0442652569013316,0.063625809096288,0.0667817300970875
LDAEXP-162,"[""success""]",movielens-1m,NMFEst,48.0,64.0,0.001,3128845410.0,19.0,0.3393543046357615,0.031764289506282,0.0327107790821771,0.0233474609942308,0.0315467387248268,0.0324859176902489,0.0456397655673654,0.0644552878843242,0.064733784795981
LDAEXP-28,"[""success""]",movielens-1m,NMFEst,32.0,64.0,0.001,4203564202.0,23.0,0.3393543046357615,0.0316581136082109,0.0327107790821771,0.0235942666041735,0.0322384163767131,0.0330187065108604,0.0456397655673654,0.0638420331883994,0.0653323172490464
LDAEXP-66,"[""success""]",movielens-1m,NMFEst,32.0,128.0,0.001,4203564202.0,24.0,0.3393543046357615,0.031764289506282,0.0326752045535396,0.0236027945770927,0.0322535115866776,0.0329871724707694,0.0456397655673654,0.0639164048341743,0.0653979586775323
LDAEXP-153,"[""success""]",movielens-1m,NMFEst,32.0,64.0,0.001,3128845410.0,19.0,0.3393543046357615,0.0317996814723057,0.0326040554962646,0.0235870915190525,0.0321554291584927,0.0329626672539083,0.0456397655673654,0.0638057793761351,0.0649015587806678
LDAEXP-236,"[""success""]",movielens-1m,NMFEst,64.0,64.0,0.001,3128845410.0,19.0,0.3393543046357615,0.0315873296761635,0.0324617573817146,0.0232685653794009,0.031404743348744,0.0323696589147356,0.0456397655673654,0.0636542036812914,0.0640144257922036
LDAEXP-201,"[""success""]",goodbooks,NMFEst,48.0,128.0,0.001,2764130162.0,97.0,0.3033973495058401,0.0323286275101917,0.0324614542640925,0.0197040809820102,0.0317782539162138,0.0321350669198157,0.0306061954453914,0.0573424404173253,0.0578094535917438
LDAEXP-260,"[""success""]",movielens-1m,NMFEst,64.0,128.0,0.001,3128845410.0,19.0,0.3393543046357615,0.0317465935232702,0.0324439701173959,0.023308983553957,0.0314527575002627,0.0324925860432456,0.0456397655673654,0.0636292861290505,0.0635961363990099
LDAEXP-228,"[""success""]",movielens-1m,NMFEst,64.0,64.0,0.001,2764130162.0,15.0,0.3319536423841059,0.0317465935232702,0.0324439701173959,0.0233862951949892,0.0318697872866582,0.0322425932588572,0.0448388112108144,0.0634317389781024,0.0654011611246801
LDAEXP-77,"[""success""]",movielens-1m,NMFEst,32.0,128.0,0.001,3128845410.0,22.0,0.3393543046357615,0.0319058573703769,0.0323194592671647,0.0235882990760252,0.0321135389642111,0.033289817929788,0.0456397655673654,0.0643092652790037,0.0646518337043686
LDAEXP-167,"[""success""]",movielens-1m,NMFEst,48.0,128.0,0.001,3128845410.0,20.0,0.3393543046357615,0.0317819854892939,0.0322127356812522,0.0234757513548243,0.0319086510781752,0.0328157412838037,0.0456397655673654,0.064271640271566,0.0643852329756638
LDAEXP-186,"[""success""]",goodbooks,NMFEst,48.0,128.0,0.001,3128845410.0,96.0,0.3007487271638215,0.0321398912879359,0.0321538432504859,0.0197364123541193,0.0318512796408058,0.0321027397397062,0.0303285492357567,0.0569128501221624,0.0572917603358657
LDAEXP-239,"[""success""]",goodbooks,NMFEst,64.0,64.0,0.001,3128845410.0,99.0,0.2978268194070081,0.0318001660878755,0.0320708071486534,0.0200154910225773,0.0320908074616581,0.0324548629192643,0.0299901821340144,0.05629427660729,0.0568918355077577
LDAEXP-230,"[""success""]",goodbooks,NMFEst,64.0,64.0,0.001,2764130162.0,99.0,0.3012653489068583,0.031798278725653,0.0320198531770744,0.0200510047716075,0.0321471667834107,0.0324687531555533,0.0303395017315544,0.0562721335945744,0.0568468490383829
LDAEXP-227,"[""success""]",goodbooks,NMFEst,64.0,64.0,0.001,4203564202.0,99.0,0.3028844713986223,0.0310395591121848,0.0312291230255336,0.0199982227595719,0.0319386294073561,0.0322487982373377,0.0305007039471979,0.0548008963255019,0.0553490755359146
LDAEXP-33,"[""lda-cmp"",""success""]",movielens-100k,PopEst,,,,3128845410.0,,0.3285245901639344,0.0267985611510791,0.0311475409836065,0.0261368089427415,0.0422166709622595,0.037068793256274,0.0542190274862539,0.0693863615401385,0.0726353251878129
LDAEXP-189,"[""success""]",goodbooks,NMFEst,48.0,64.0,0.001,3128845410.0,99.0,0.2990191674153938,0.030539408123207,0.03051765460756,0.0192322919174989,0.0306445993250642,0.0308520520199139,0.03011424934461,0.0540653323043234,0.0541462495926349
LDAEXP-188,"[""success""]",goodbooks,NMFEst,48.0,64.0,0.001,2764130162.0,99.0,0.2987271638215034,0.0297693643364034,0.0298231708467795,0.0190662348416943,0.0302811506402709,0.0305261038711463,0.0300846844062055,0.0526923405769322,0.0528025219113655
LDAEXP-178,"[""success""]",goodbooks,NMFEst,48.0,64.0,0.001,4203564202.0,99.0,0.2986859838274933,0.029608938547486,0.029723150087754,0.0192611919640953,0.0303202439179659,0.0305612573670819,0.0300804372461569,0.052421142688765,0.0525941507241119
